"","ID","Anxious","Guilty","Depressed","Confident","Happy","Inspired"
"90",106,0.093204523770049,0.141995903046887,0.106667965446469,0.0912046775844294,0.065507596655575,0.0759444041436695
"91",108,NA,NA,NA,NA,NA,NA
"92",109,0.0104958593088826,0.254737439599675,0.0123199572647484,0.320833233779044,0.463512221770991,0.618543451313716
"93",110,0.140594953982278,0.155686967218259,0.13265866413728,0.165270874278028,0.101375879350686,0.124553240385036
"94",111,NA,NA,NA,NA,NA,NA
"95",112,0.120056751807354,0.0739339454519743,0.124993842665799,0.0412398158709799,0.107384196197623,0.0333194199395031
"96",113,0.183581141226859,0.224416333276117,0.183334465123061,0.0718335895930934,0.106688012111884,0.309962598470384
"97",114,0.0664180250143725,0.0908537851767157,0.114605215993626,0.0551665980439841,0.0527946133296039,0.089081509231244
"98",115,0.165350200469963,0.216475837648545,0.0365476777454275,0.053767120417607,0.0557577861136551,0.146199423882235
"99",116,0.408555717408726,0.208803044444727,0.11360324729069,0.227149830010413,0.224633639979108,0.229714798396506
"100",117,NA,NA,NA,NA,NA,NA
"101",118,0.0855657901655243,0.0513453531869358,0.034484768757732,0.0399770592632418,0.0594078987078455,0.0209598924168648
"102",119,0.0494616723587448,0.0121008810271786,0.0749711090916931,0.0581203494242233,0.0561138285096513,0.0848408334146448
"103",120,0.0580342933183339,0.11402652480411,0.094958339039489,0.0775610633894425,0.138741015868177,0.0364938306521672
"104",121,0.249805947584204,0.0790150438190824,0.153901589025938,0.125147177249146,0.203382569832329,0.141503765251673
"105",122,0.249369911107313,0.155542759715119,0.171734600145273,0.143328885504046,0.193233298631463,0.202666237417201
"106",123,0.087919160610607,0.155737449966301,0.123101444174357,0.122270468184734,0.0249661716041268,0.0783876046977815
"107",124,3.6289787143971e-05,3.62897871439715e-05,0.000849816224851488,0.132750614101897,0.115691143747327,0.114268056490127
"108",125,0.198063974517406,0.235073836657102,0.219738173876935,0.0919582981516362,0.127488678197256,0.231898005078058
"109",126,0.12562081719152,0.21586197496436,0.21364120318221,0.130249901509276,0.136584741382105,0.252209074190708
"110",127,0.0734951196944073,0.0511570238323149,0.0674875749738088,0.222694465623305,0.265592225302147,0.31177252495336
"111",129,0.180789055617714,0.282950090648311,0.196383914694265,0.147772250342673,0.172713495006183,0.166244803710428
"112",130,0.150091986593057,0.234179680311261,0.0868549038548046,0.0822590204527741,0.135673149350239,0.0778920069536284
"113",131,0.202764478184041,0.22743559361744,0.318243822580974,0.140969703649475,0.175126531974116,0.311548732225758
