"","ID","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"28",32,0.298771982927066,0.206158698665517,0.215860685825144,0.21237764806085,0.204847532304104,0.155512789614305,0.0722529931849772,0.0846573975418295,0.23623071280347,0.235371921042343
"29",33,0.153605773383576,0.178699765167982,0.128683606852606,0.211936759725274,0.136984597683542,0.167234782459529,0.293149703290109,0.190598762962134,0.259816752993264,0.117952592276014
"30",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",37,0.220018445911358,0.194156736992463,0.172212486250644,0.194200466254949,0.145288766164724,0.207130682530171,0.154848774827326,0.215087659239292,0.202538117662523,0.179546013172908
"34",38,0.156653222073481,0.31480766379094,0.249737015233838,0.130525641444022,0.243077078551198,0.281269841301293,0.179499192228336,0.202910414468811,0.165119628940334,0.265776216485101
"35",39,0.0513143214631275,0.103860796686157,0.0555856254423099,0.113157609743174,0.227909758642224,0.14284220989781,0.0857042678785166,0.0408892719615596,0.0734939986028939,0.182405411784443
"36",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",41,0.250916919639783,0.253685324089119,0.23445379771821,0.178248705474131,0.239172668469192,0.226211268006354,0.264101688049939,0.204612724283115,0.243519693179461,0.240188194439387
"38",43,0.207663847407675,0.120288909887445,0.135898507585548,0.223616640222175,0.114657084742635,0.096791992722887,0.171336291709517,0.213845592524881,0.205899330455238,0.224306707911816
"39",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",46,0.08725207210903,0.194410822868842,0.153264095593879,0.149172043105421,0.163084774327319,0.158987046040301,0.115698369006863,0.182208683662761,0.0388451783147035,0.0991597775457657
"41",47,0.0816485698797697,0.155223415725426,0.320826962284617,0.309942182586718,0.0896989998187993,0.263605718677352,0.151093736035018,0.284211227938244,0.0426804529901904,0.166795695077975
"42",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",51,0.0136007141992141,0.0552294847374338,0.0797564207401782,0.180769607812379,0.0645865533600826,0.0144409248428563,0.0306901534821999,0.123964418779342,0.138048749364037,0.0143128261661398
"46",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",53,0.267890838623614,0.171084194842836,0.159478237150332,0.267739952927806,0.144984932397427,0.20854437434359,0.305350827746846,0.1631508254699,0.108914537759817,0.296644023086829
"48",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",56,0.177087722049873,0.202633308069131,0.151426803703045,0.156178016847935,0.151677509468535,0.194414093018681,0.0414566809669764,0.156182095395572,0.142954700286965,0.192993857086881
"50",57,0.202697156643687,0.187952550877389,0.152127638191332,0.18736250558799,0.115193096103285,0.119141054676489,0.190736731569588,0.149784583502608,0.14347918281876,0.230342562603728
"51",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",60,0.119839038776203,0.152478259437359,0.117441410047203,0.188781896246264,0.137380532924452,0.19028966667675,0.0111331618644508,0.218998297030074,0.158878008627983,0.115054695117817
"54",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",64,0.146963516703868,0.216697383397495,0.227034859467734,0.177837063648101,0.216620465802751,0.189837086325955,0.16752981655733,0.249110499056307,0.0741788450183909,0.294355254636227
"57",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",68,0.166603332336385,0.249078424915746,0.141476736746744,0.223338407265367,0.158911865239096,0.232902308599249,0.230075604302413,0.208196026795683,0.147850966095266,0.198131738806059
